"Input current [A]","Input voltage [V]","VDD [V]","Vrefpre [V]","Voutpre [V]","Vbandgap [V]","dIin [A]","dVin [V]","dVDD [V]","dVrefpre [V]","dVoutpre [V]","dVbandgap [V]"
0.6610000000000003,1.62,1.2155930000000001,0.5598211000000001,1.1215370000000002,0.44576975,0.0006610000000000002,0.0016200000000000001,0.00021997954450355688,4.5667165447393444e-05,9.263368717694907e-05,3.482079120295846e-05
0.6810000000000003,1.63,1.215729,0.5600995999999999,1.1219320000000002,0.44595345000000003,0.0006810000000000003,0.00163,0.00015076140089558836,4.7688992440612155e-05,6.889121859860878e-05,5.17720725874476e-05
0.7010000000000003,1.66,1.2162735,0.5604295499999999,1.122709,0.44606195,0.0007010000000000003,0.00166,0.0003047667140617604,4.063923596722568e-05,6.556675987113488e-05,2.2506610140139046e-05
0.7210000000000003,1.68,1.216198,0.5608014,1.1232574999999998,0.4461042,0.0007210000000000003,0.00168,0.00014790537515587223,3.148237602214369e-05,8.221161718395613e-05,2.3312228550697217e-05
0.7410000000000003,1.7,1.215919,0.5611159499999999,1.123966,0.44628525,0.0007410000000000003,0.0017,0.000244006147463559,5.617247991676269e-05,9.666436778874368e-05,2.3259137989182403e-05
0.7610000000000003,1.72,1.2163945,0.5615233999999999,1.1244485000000002,0.4464111999999999,0.0007610000000000004,0.00172,0.00014420384876972795,3.7975518429652196e-05,7.689440811916113e-05,4.280023364422573e-05
0.7810000000000004,1.74,1.2167440000000003,0.56182075,1.1251085,0.44653100000000007,0.0007810000000000003,0.00174,0.00019494614640972239,4.048070528041116e-05,8.906598677386415e-05,2.7701985488408944e-05
0.8010000000000004,1.77,1.2167895000000002,0.5621288499999999,1.1258129999999997,0.4465501499999999,0.0008010000000000004,0.00177,0.00024154657935892784,4.499919443725173e-05,8.527015890684716e-05,3.497181007611094e-05
0.8210000000000004,1.79,1.2163180000000002,0.5624630999999999,1.1263335,0.4466265000000001,0.0008210000000000004,0.0017900000000000001,0.00018570406565286544,2.858128758470705e-05,7.438245760931445e-05,2.2390846343982867e-05
0.8410000000000004,1.82,1.2165165000000002,0.56280355,1.126757,0.44670354999999995,0.0008410000000000004,0.00182,0.00017633136419820372,4.707810000414856e-05,6.349015671738549e-05,3.495064377088995e-05
0.8610000000000004,1.83,1.2161679999999997,0.5629941,1.127305,0.44666255,0.0008610000000000004,0.00183,0.00024729739181802155,3.8716792222500234e-05,9.378166132032244e-05,2.8424417320323678e-05
0.8810000000000004,1.84,1.2147165000000002,0.5630217000000001,1.1273849999999999,0.44644545,0.0008810000000000005,0.00184,0.0002500454958602793,4.5859677277530373e-05,5.333854141237913e-05,2.774432374378377e-05
0.9010000000000005,1.85,1.2127465000000002,0.5629422999999999,1.1274175000000002,0.44617724999999997,0.0009010000000000004,0.00185,0.00018163906518147872,4.491336104101156e-05,8.490435795649075e-05,2.5631767399071964e-05
0.9210000000000005,1.85,1.2108260000000002,0.56283125,1.1272449999999998,0.4458774,0.0009210000000000005,0.00185,0.00020195048898182677,2.836525162942129e-05,9.238506372786809e-05,1.9417517864028387e-05
0.9410000000000005,1.85,1.208768,0.5626996,1.1273054999999998,0.44559435000000003,0.0009410000000000005,0.00185,0.00014948578527740667,3.435171029221265e-05,7.864318152263621e-05,3.931446934654392e-05
0.9610000000000005,1.85,1.2058425,0.5625072000000001,1.127128,0.4452461,0.0009610000000000006,0.00185,0.00015039531242694732,2.112013257534601e-05,6.161168720297403e-05,2.414311496058581e-05
0.9810000000000005,1.85,1.203168,0.5623163499999999,1.1267875,0.4448759,0.0009810000000000005,0.00185,0.0002076920797719425,3.487158585439509e-05,7.745159778855898e-05,2.907559113758488e-05
