"Input current [A]","Input voltage [V]","VDD [V]","Vrefpre [V]","Voutpre [V]","Vbandgap [V]","dIin [A]","dVin [V]","dVDD [V]","dVrefpre [V]","dVoutpre [V]","dVbandgap [V]"
0.7010000000000003,1.66,1.2163575,0.5604421,1.1252125000000002,0.44610004999999997,0.0007010000000000003,0.00166,0.00021892635748122597,3.820981549289031e-05,0.00013284859803550634,2.6828110257707896e-05
0.7210000000000003,1.67,1.2166605000000001,0.56071395,1.1253025,0.4461716,0.0007210000000000003,0.00167,0.00018858618719301437,4.6813966932957694e-05,5.864085606469722e-05,3.016686924425811e-05
0.7410000000000003,1.68,1.2159669999999998,0.5608082999999999,1.125653,0.44603444999999997,0.0007410000000000003,0.00168,0.00022576757960345638,3.0491146255934088e-05,7.694803441282736e-05,2.845079085016762e-05
0.7610000000000003,1.68,1.2155095,0.56078785,1.1259694999999998,0.4459585,0.0007610000000000004,0.00168,0.0002562513414598987,4.029302048743522e-05,9.630550347720492e-05,2.9009481208732458e-05
0.7810000000000004,1.68,1.2151285,0.5609317500000001,1.125873,0.44587570000000004,0.0007810000000000003,0.00168,0.00022086817335234757,3.735890121510764e-05,0.0001357239846158499,2.5669242295009232e-05
0.8010000000000004,1.68,1.214392,0.5609021999999999,1.1263144999999999,0.44571695,0.0008010000000000004,0.00168,0.0001666013205229528,3.101225564192659e-05,8.345507773645808e-05,2.3998906225069283e-05
0.8210000000000004,1.68,1.2136500000000001,0.5609081,1.1265725,0.44554920000000003,0.0008210000000000004,0.00168,0.00021297887219159692,4.1432957895861785e-05,0.0001047318003282705,1.9291448882859718e-05
0.8410000000000004,1.68,1.2127720000000002,0.5609447999999999,1.1266209999999997,0.4453683999999999,0.0008410000000000004,0.00168,0.0001576578574001542,3.4370917939444296e-05,7.374957626995809e-05,2.923251614212925e-05
0.8610000000000004,1.68,1.2120034999999998,0.5609217000000001,1.1269749999999998,0.4451918000000001,0.0008610000000000004,0.00168,0.00018078371054938193,6.25820261736529e-05,0.00013518505834597284,2.7656102400740516e-05
0.8810000000000004,1.68,1.2107065000000001,0.5608960000000001,1.1268900000000002,0.4449783,0.0008810000000000005,0.00168,0.00022217729406939419,4.089009660052069e-05,0.00011467344941180582,3.071823562641622e-05
0.9010000000000005,1.68,1.2091485,0.5608852499999999,1.127244,0.44479464999999996,0.0009010000000000004,0.00168,0.00017068318604948965,3.589550807553263e-05,8.487638069570367e-05,2.7554083181990763e-05
0.9210000000000005,1.68,1.2078575,0.56071565,1.1267770000000001,0.4445045,0.0009210000000000005,0.00168,0.00015332563386461455,3.9661410716214225e-05,0.00010247438704378067,2.891107054399843e-05
0.9410000000000005,1.68,1.2063395000000001,0.5606955,1.127321,0.44428199999999995,0.0009410000000000005,0.00168,0.00019415135848093845,4.715877436912957e-05,5.11761663276815e-05,2.4240462041799577e-05
0.9610000000000005,1.68,1.2050515000000002,0.56057895,1.1273095000000002,0.44408335,0.0009610000000000006,0.00168,0.00025648148081292265,2.1765741430053867e-05,7.768365336412503e-05,2.6138620851152193e-05
0.9810000000000005,1.68,1.2034035000000003,0.5604578499999999,1.1279255000000001,0.44384665000000006,0.0009810000000000005,0.00168,0.00017237386692883175,2.5536787190241777e-05,7.102640354120515e-05,2.640317215790661e-05
